,name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation,States,Counties
32051,Prairie Dog Creek,18882,Valid,H3.7,2900.0,Found,1893.0,39.63333,-100.5,"(39.63333, -100.5)",17.0,1941.0
32056,Primm,18889,Valid,H5,3383.0,Found,1997.0,35.66667,-115.36667,"(35.66667, -115.36667)",10.0,480.0
32058,Providence,18893,Valid,"Iron, IIIAB",6804.0,Found,1903.0,38.56667,-85.23333,"(38.56667, -85.23333)",36.0,1527.0
32060,Puente-Ladron,18895,Valid,L,7.7,Found,1944.0,34.4,-106.85,"(34.4, -106.85)",11.0,1992.0
32065,Purmela,32771,Valid,"Iron, IIF",4500.0,Found,1977.0,29.5,-98.05,"(29.5, -98.05)",23.0,2019.0
32066,Putnam County,18906,Valid,"Iron, IVA",32700.0,Found,1839.0,33.25,-83.25,"(33.25, -83.25)",31.0,1412.0
32071,Quartz Mountain,18910,Valid,"Iron, IIIAB",4832.0,Found,1935.0,37.2,-116.7,"(37.2, -116.7)",10.0,2401.0
32072,Quartzsite,35634,Valid,L4,69.7,Found,2002.0,33.68085,-114.1958,"(33.68085, -114.1958)",7.0,7.0
35542,Quinn Canyon,22364,Valid,"Iron, IIIAB",1450000.0,Found,1908.0,38.08333,-115.53333,"(38.08333, -115.53333)",10.0,2401.0
35545,Rabbit Dry Lake,22366,Valid,L6,20.0,Found,2000.0,34.44567,-117.01083,"(34.44567, -117.01083)",8.0,78.0
35548,Ragged Top,22370,Valid,H4,122.7,Found,1997.0,32.44667,-111.34667,"(32.44667, -111.34667)",7.0,942.0
35549,Ragland,22372,Valid,LL3.4,12100.0,Found,1982.0,34.76778,-103.55,"(34.76778, -103.55)",11.0,1985.0
35550,Ragland Hill,56382,Valid,H5,11800.0,Found,1980.0,34.78333,-103.66667,"(34.78333, -103.66667)",11.0,1985.0
35844,Randsburg,44798,Valid,L5,112.9,Found,2005.0,35.4005,-117.66617,"(35.4005, -117.66617)",8.0,1192.0
35845,Ransom,22393,Valid,H4,15000.0,Found,1938.0,38.61667,-99.93333,"(38.61667, -99.93333)",17.0,1251.0
35849,Reager,22401,Valid,L6,230.0,Found,1948.0,39.78333,-100.0,"(39.78333, -100.0)",17.0,1252.0
35987,Red Dry Lake 002,22539,Valid,H6,21.5,Found,2001.0,35.65306,-114.02437,"(35.65306, -114.02437)",7.0,8.0
35988,Red Dry Lake 003,22540,Valid,H6,94.0,Found,2001.0,35.64552,-114.03069,"(35.64552, -114.03069)",7.0,8.0
35989,Red Dry Lake 004,22541,Valid,H6,13.5,Found,2001.0,35.6464,-114.02849,"(35.6464, -114.02849)",7.0,8.0
35990,Red Dry Lake 005,22542,Valid,H6,12.0,Found,2001.0,35.64645,-114.02853,"(35.64645, -114.02853)",7.0,8.0
35991,Red Dry Lake 006,22543,Valid,H4,40.0,Found,2001.0,35.62705,-114.04336,"(35.62705, -114.04336)",7.0,8.0
35992,Red Dry Lake 009,22544,Valid,H3.6,13.0,Found,2001.0,35.62723,-114.04323,"(35.62723, -114.04323)",7.0,8.0
35993,Red Dry Lake 022,22545,Valid,H6,17.0,Found,2002.0,35.66185,-114.0271,"(35.66185, -114.0271)",7.0,8.0
35994,Red Dry Lake 023,22546,Valid,L5,5.9,Found,2002.0,35.66375,-114.02698,"(35.66375, -114.02698)",7.0,8.0
35995,Red Dry Lake 024,31306,Valid,L5,17.9,Found,2003.0,35.69732,-114.032,"(35.69732, -114.032)",7.0,8.0
35996,Red Dry Lake 025,31307,Valid,L5/6,6.55,Found,2003.0,35.67947,-114.04338,"(35.67947, -114.04338)",7.0,8.0
35997,Red Dry Lake 028,31308,Valid,H4,11.3,Found,2004.0,35.6448,-114.03452,"(35.6448, -114.03452)",7.0,8.0
35998,Red Dry Lake 029,31309,Valid,H4,5.25,Found,2004.0,35.62682,-114.04373,"(35.62682, -114.04373)",7.0,8.0
35999,Red Dry Lake 031,22547,Valid,H4,4.8,Found,2002.0,35.69733,-114.06167,"(35.69733, -114.06167)",7.0,8.0
36000,Red Dry Lake 063,45969,Valid,H4,6.0,Found,2006.0,35.63333,-114.08333,"(35.63333, -114.08333)",7.0,8.0
36001,Red Dry Lake 064,45970,Valid,H5,6.0,Found,2006.0,35.64133,-114.09,"(35.64133, -114.09)",7.0,8.0
36002,Red Dry Lake 065,45971,Valid,L6,3.0,Found,2006.0,35.647,-114.0955,"(35.647, -114.0955)",7.0,8.0
36003,Red Dry Lake 067,52886,Valid,L3.4,6.2,Found,2009.0,35.65868,-114.02573,"(35.65868, -114.02573)",7.0,8.0
36004,Red Dry Lake 068,52891,Valid,H4,26.2,Found,2008.0,35.64,-114.03285,"(35.64, -114.03285)",7.0,8.0
36005,Red Dry Lake 071,52971,Valid,H6,4.35,Found,2010.0,35.62453,-114.04688,"(35.62453, -114.04688)",7.0,8.0
36006,Red River,22548,Valid,"Iron, IIIAB",800000.0,Found,1808.0,32.0,-95.0,"(32.0, -95.0)",23.0,3107.0
36007,Red Rock,22549,Valid,"Iron, IIIAB",47600.0,Found,1976.0,35.41667,-117.91667,"(35.41667, -117.91667)",8.0,1192.0
36008,Red Willow,22550,Valid,Iron,2750.0,Found,1899.0,40.25,-100.5,"(40.25, -100.5)",19.0,2311.0
36011,Reed City,22552,Valid,"Iron, ungrouped",20000.0,Found,1895.0,43.86667,-85.51667,"(43.86667, -85.51667)",50.0,360.0
36044,Renfrow,22588,Valid,L6,81600.0,Found,1986.0,36.98667,-97.555,"(36.98667, -97.555)",20.0,609.0
36045,Republican River,22591,Valid,H4,135.0,Found,1942.0,40.08333,-98.91667,"(40.08333, -98.91667)",19.0,2251.0
36050,Rhineland,22595,Valid,H5,6240.0,Found,1961.0,33.53333,-99.61667,"(33.53333, -99.61667)",23.0,2786.0
36053,Richfield,22600,Valid,LL3.7,40800.0,Found,1983.0,37.22222,-101.68139,"(37.22222, -101.68139)",17.0,1249.0
36054,Richland,22601,Valid,"Iron, IIAB",50600.0,Found,1951.0,31.9,-96.4,"(31.9, -96.4)",23.0,2827.0
36055,Ridgecrest,22604,Valid,H5,9.69,Found,1958.0,35.58333,-117.56667,"(35.58333, -117.56667)",8.0,78.0
36056,Rifle,22605,Valid,"Iron, IAB-MG",102700.0,Found,1948.0,38.51667,-107.83333,"(38.51667, -107.83333)",9.0,32.0
36062,Rio Rancho,55670,Valid,L6,1001.0,Found,2011.0,35.3,-106.63333,"(35.3, -106.63333)",11.0,1988.0
36065,Roach,22616,Valid,LL6,10.56,Found,1998.0,35.63333,-115.36667,"(35.63333, -115.36667)",10.0,480.0
36066,Roach Dry Lake 002,22617,Valid,L6,5.0,Found,2000.0,35.65933,-115.37167,"(35.65933, -115.37167)",10.0,480.0
36067,Roach Dry Lake 003,22618,Valid,H5,4.2,Found,2000.0,35.6717,-115.36722,"(35.6717, -115.36722)",10.0,480.0
36068,Roach Dry Lake 006,22619,Valid,H6,6.53,Found,2001.0,35.68345,-115.34703,"(35.68345, -115.34703)",10.0,480.0
36069,Roach Dry Lake 021,32763,Valid,H6,59.2,Found,2001.0,35.67298,-115.36717,"(35.67298, -115.36717)",10.0,480.0
36070,Roach Dry Lake 027,22620,Valid,H5,18.65,Found,2002.0,35.68078,-115.34062,"(35.68078, -115.34062)",10.0,480.0
36071,Roach Dry Lake 030,22621,Valid,EL6,10.13,Found,2002.0,35.67405,-115.36807,"(35.67405, -115.36807)",10.0,480.0
36072,Roach Dry Lake 031,22622,Valid,H6,36.2,Found,2002.0,35.6701,-115.37248,"(35.6701, -115.37248)",10.0,480.0
36073,Roach Dry Lake 064,22623,Valid,H6,18.26,Found,2002.0,35.67725,-115.3566,"(35.67725, -115.3566)",10.0,480.0
36074,Roach Dry Lake 075,22624,Valid,H6,29.9,Found,2002.0,35.67355,-115.35067,"(35.67355, -115.35067)",10.0,480.0
36075,Roach Dry Lake 113,52982,Valid,H5,39.6,Found,2010.0,35.66594,-115.37081,"(35.66594, -115.37081)",10.0,480.0
36131,Roosevelt County 007,22662,Valid,H5,5.2,Found,1979.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36186,Roosevelt County 008,22663,Valid,H5,25.3,Found,1979.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36268,Roosevelt County 009,22664,Valid,H5,2.1,Found,1979.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36280,Rock Creek,22638,Valid,L5,1641.0,Found,1980.0,34.42222,-101.4975,"(34.42222, -101.4975)",23.0,799.0
36281,Rock Springs,22639,Valid,L6,52.7,Found,2003.0,41.65,-109.025,"(41.65, -109.025)",14.0,3125.0
36284,Rogers,22645,Valid,L,982.0,Found,1974.0,34.065,-103.40833,"(34.065, -103.40833)",11.0,1987.0
36285,Rolla (1936),22646,Valid,H5,440.0,Found,1936.0,37.11667,-101.6,"(37.11667, -101.6)",17.0,1249.0
36286,Rolla (1939),22647,Valid,H4,207.5,Found,1939.0,37.11667,-101.6,"(37.11667, -101.6)",17.0,1249.0
36287,Rolla (1941),22648,Valid,H5,435.0,Found,1941.0,37.08333,-101.6,"(37.08333, -101.6)",17.0,1249.0
36288,Rolla (d),22649,Valid,H,50.0,Found,1942.0,37.08333,-101.6,"(37.08333, -101.6)",17.0,1249.0
36290,Romero,22651,Valid,H4,17200.0,Found,1938.0,35.76667,-102.95,"(35.76667, -102.95)",23.0,753.0
36294,Roosevelt,22655,Valid,H3.4,5200.0,Found,1972.0,34.86667,-98.95,"(34.86667, -98.95)",20.0,2198.0
36295,Roosevelt County 001,22656,Valid,H3.8,462.0,Found,1968.0,33.78333,-103.56667,"(33.78333, -103.56667)",11.0,1987.0
36296,Roosevelt County 002,22657,Valid,L6,18.2,Found,1973.0,33.71667,-103.65,"(33.71667, -103.65)",11.0,1987.0
36297,Roosevelt County 003,22658,Valid,H5,30.3,Found,1976.0,33.88333,-103.56667,"(33.88333, -103.56667)",11.0,1987.0
36298,Roosevelt County 004,22659,Valid,L6,882.0,Found,1977.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36299,Roosevelt County 005,22660,Valid,L6,12.0,Found,1978.0,34.21667,-103.28333,"(34.21667, -103.28333)",11.0,1987.0
36300,Roosevelt County 006,22661,Valid,L6,9.7,Found,1979.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36301,Roosevelt County 010,22665,Valid,L4,23.6,Found,1979.0,33.08333,-103.5,"(33.08333, -103.5)",11.0,1980.0
36302,Roosevelt County 011,22666,Valid,H5,2.9,Found,1980.0,33.75,-103.13333,"(33.75, -103.13333)",11.0,1987.0
36303,Roosevelt County 012,22667,Valid,H5,173.1,Found,1981.0,34.1,-103.48333,"(34.1, -103.48333)",11.0,1987.0
36304,Roosevelt County 013,22668,Valid,H5,35.2,Found,1981.0,34.1,-103.48333,"(34.1, -103.48333)",11.0,1987.0
36305,Roosevelt County 014,22669,Valid,L5,74.7,Found,1981.0,34.1,-103.48333,"(34.1, -103.48333)",11.0,1987.0
36306,Roosevelt County 015,22670,Valid,H5,16.3,Found,1981.0,34.1,-103.48333,"(34.1, -103.48333)",11.0,1987.0
36307,Roosevelt County 016,22671,Valid,H5,138.2,Found,1981.0,34.1,-103.48333,"(34.1, -103.48333)",11.0,1987.0
36308,Roosevelt County 017,22672,Valid,L6,177.8,Found,1981.0,34.21667,-103.2,"(34.21667, -103.2)",11.0,1987.0
36309,Roosevelt County 018,22673,Valid,H5,10.8,Found,1981.0,34.31667,-103.41667,"(34.31667, -103.41667)",11.0,3143.0
36310,Roosevelt County 019,22674,Valid,L5,450.0,Found,1982.0,34.11667,-103.56667,"(34.11667, -103.56667)",11.0,1987.0
36311,Roosevelt County 020,22675,Valid,L5,528.0,Found,1983.0,34.13333,-103.56667,"(34.13333, -103.56667)",11.0,1987.0
36312,Roosevelt County 021,22676,Valid,H5,96.0,Found,1983.0,33.81806,-103.20694,"(33.81806, -103.20694)",11.0,1987.0
36313,Roosevelt County 022,22677,Valid,L6,8.7,Found,1983.0,34.21667,-103.28333,"(34.21667, -103.28333)",11.0,1987.0
36314,Roosevelt County 023,22678,Valid,H5,59.2,Found,1984.0,34.18333,-103.23333,"(34.18333, -103.23333)",11.0,1987.0
36315,Roosevelt County 024,22679,Valid,H5,5.6,Found,1984.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36316,Roosevelt County 025,22680,Valid,L5,4.3,Found,1984.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36317,Roosevelt County 026,22681,Valid,L6,12.4,Found,1984.0,34.15,-104.01667,"(34.15, -104.01667)",11.0,610.0
36318,Roosevelt County 027,22682,Valid,Ureilite,22.3,Found,1984.0,33.8,-103.25,"(33.8, -103.25)",11.0,1987.0
36319,Roosevelt County 028,22683,Valid,L5,67.3,Found,1984.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36320,Roosevelt County 029,22684,Valid,H4,4.9,Found,1984.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36321,Roosevelt County 030,22685,Valid,H4,3.1,Found,1984.0,34.28333,-103.43333,"(34.28333, -103.43333)",11.0,1987.0
36322,Roosevelt County 031,22686,Valid,H3.9,397.1,Found,1984.0,33.78333,-103.55,"(33.78333, -103.55)",11.0,1987.0
36323,Roosevelt County 032,22687,Valid,H5,141.1,Found,1968.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36324,Roosevelt County 033,22688,Valid,L4,21.8,Found,1968.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36325,Roosevelt County 034,22689,Valid,H5,118.5,Found,1968.0,34.08333,-103.61667,"(34.08333, -103.61667)",11.0,1987.0
36326,Roosevelt County 035,22690,Valid,L6,81.6,Found,1968.0,34.08333,-103.61667,"(34.08333, -103.61667)",11.0,1987.0
36327,Roosevelt County 036,22691,Valid,H5,65.2,Found,1968.0,34.08333,-103.61667,"(34.08333, -103.61667)",11.0,1987.0
36328,Roosevelt County 037,22692,Valid,H4/5,94.3,Found,1968.0,34.08333,-103.51667,"(34.08333, -103.51667)",11.0,1987.0
36329,Roosevelt County 038,22693,Valid,H5,49.4,Found,1968.0,34.3,-103.45,"(34.3, -103.45)",11.0,1987.0
36330,Roosevelt County 039,22694,Valid,H5,38.0,Found,1969.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36331,Roosevelt County 040,22695,Valid,H5,71.1,Found,1969.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36332,Roosevelt County 041,22696,Valid,L5,32.4,Found,1969.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36333,Roosevelt County 042,22697,Valid,H5,32.6,Found,1969.0,34.08333,-103.51667,"(34.08333, -103.51667)",11.0,1987.0
36334,Roosevelt County 043,22698,Valid,H4/5,52.1,Found,1969.0,34.08333,-103.61667,"(34.08333, -103.61667)",11.0,1987.0
36335,Roosevelt County 044,22699,Valid,L6,439.1,Found,1970.0,34.25,-103.51667,"(34.25, -103.51667)",11.0,1987.0
36336,Roosevelt County 045,22700,Valid,L6,55.5,Found,1970.0,34.23333,-103.25,"(34.23333, -103.25)",11.0,1987.0
36337,Roosevelt County 046,22701,Valid,H5,120.4,Found,1970.0,34.1,-103.48333,"(34.1, -103.48333)",11.0,1987.0
36338,Roosevelt County 047,22702,Valid,L6,30.3,Found,1970.0,34.13333,-103.36667,"(34.13333, -103.36667)",11.0,1987.0
36339,Roosevelt County 048,22703,Valid,L6,57.3,Found,1970.0,33.61667,-103.45,"(33.61667, -103.45)",11.0,1987.0
36340,Roosevelt County 049,22704,Valid,LL4,22.8,Found,1971.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36341,Roosevelt County 050,22705,Valid,L4,13.1,Found,1971.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36342,Roosevelt County 051,22706,Valid,L5,29.4,Found,1971.0,34.21667,-103.35,"(34.21667, -103.35)",11.0,1987.0
36344,Roosevelt County 052,22707,Valid,H5,17.7,Found,1971.0,34.1,-103.48333,"(34.1, -103.48333)",11.0,1987.0
36345,Roosevelt County 053,22708,Valid,H5,10.8,Found,1971.0,33.88333,-103.7,"(33.88333, -103.7)",11.0,1987.0
36346,Roosevelt County 054,22709,Valid,H5,361.5,Found,1971.0,34.3,-103.43333,"(34.3, -103.43333)",11.0,1987.0
36347,Roosevelt County 055,22710,Valid,H5,7.9,Found,1971.0,34.3,-103.43333,"(34.3, -103.43333)",11.0,1987.0
36348,Roosevelt County 056,22711,Valid,H5,10.3,Found,1972.0,34.41667,-103.58333,"(34.41667, -103.58333)",11.0,3143.0
36349,Roosevelt County 057,22712,Valid,L5,7.7,Found,1973.0,34.21667,-103.28333,"(34.21667, -103.28333)",11.0,1987.0
36350,Roosevelt County 058,22713,Valid,L4,12.0,Found,1968.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36351,Roosevelt County 059,22714,Valid,L6,26.2,Found,1968.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36352,Roosevelt County 060,22715,Valid,H5,34.2,Found,1968.0,34.08333,-103.61667,"(34.08333, -103.61667)",11.0,1987.0
36353,Roosevelt County 061,22716,Valid,H5,49.5,Found,1968.0,34.08333,-103.51667,"(34.08333, -103.51667)",11.0,1987.0
36354,Roosevelt County 062,22717,Valid,H5,16.2,Found,1969.0,34.21667,-103.5,"(34.21667, -103.5)",11.0,1987.0
36355,Roosevelt County 063,22718,Valid,L4,34.7,Found,1969.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36356,Roosevelt County 064,22719,Valid,H5,24.8,Found,1969.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36357,Roosevelt County 065,22720,Valid,H5,405.8,Found,1971.0,33.61667,-103.45,"(33.61667, -103.45)",11.0,1987.0
36358,Roosevelt County 066,22721,Valid,L5,4.9,Found,1988.0,34.1,-103.48333,"(34.1, -103.48333)",11.0,1987.0
36359,Roosevelt County 067,22722,Valid,L5,2.1,Found,1988.0,34.1,-103.48333,"(34.1, -103.48333)",11.0,1987.0
36360,Roosevelt County 068,22723,Valid,L5,13.9,Found,1988.0,34.1,-103.48333,"(34.1, -103.48333)",11.0,1987.0
36361,Roosevelt County 069,22724,Valid,L5,4.8,Found,1989.0,34.1,-103.48333,"(34.1, -103.48333)",11.0,1987.0
36362,Roosevelt County 070,22725,Valid,L5,2.3,Found,1989.0,34.1,-103.48333,"(34.1, -103.48333)",11.0,1987.0
36363,Roosevelt County 071,22726,Valid,L4,5.3,Found,1989.0,34.1,-103.48333,"(34.1, -103.48333)",11.0,1987.0
36364,Roosevelt County 072,22727,Valid,L5,9.8,Found,1989.0,34.1,-103.48333,"(34.1, -103.48333)",11.0,1987.0
36365,Roosevelt County 073,22728,Valid,H5,288.0,Found,1989.0,34.08333,-103.48333,"(34.08333, -103.48333)",11.0,1987.0
36366,Roosevelt County 074,22729,Valid,L5,22.2,Found,1990.0,34.08333,-103.51667,"(34.08333, -103.51667)",11.0,1987.0
36367,Roosevelt County 075,22730,Valid,H3.10,258.0,Found,1990.0,34.18333,-103.43333,"(34.18333, -103.43333)",11.0,1987.0
36368,Roosevelt County 076,22731,Valid,L4,3.3,Found,1992.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36369,Roosevelt County 077,22732,Valid,L4,10.9,Found,1992.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36370,Roosevelt County 078,22733,Valid,L4,6.9,Found,1992.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36371,Roosevelt County 079,22734,Valid,H4,30.2,Found,1993.0,34.1,-103.58333,"(34.1, -103.58333)",11.0,1987.0
36372,Roosevelt County 080,22735,Valid,H6,727.8,Found,1968.0,34.05,-103.5,"(34.05, -103.5)",11.0,1987.0
36373,Roosevelt County 081,22736,Valid,H5,522.2,Found,1969.0,33.63333,-103.16667,"(33.63333, -103.16667)",11.0,1987.0
36374,Roosevelt County 082,22737,Valid,H4,137.0,Found,1969.0,34.08333,-103.56667,"(34.08333, -103.56667)",11.0,1987.0
36375,Roosevelt County 083,22738,Valid,H5,14.8,Found,1969.0,33.66667,-103.41667,"(33.66667, -103.41667)",11.0,1987.0
36376,Roosevelt County 084,22739,Valid,L4,69.6,Found,1969.0,34.2,-103.23333,"(34.2, -103.23333)",11.0,1987.0
36377,Roosevelt County 085,22740,Valid,L4,140.0,Found,1969.0,34.31667,-103.38333,"(34.31667, -103.38333)",11.0,3143.0
36378,Roosevelt County 086,22741,Valid,L6,9.0,Found,1974.0,34.28333,-103.28333,"(34.28333, -103.28333)",11.0,1987.0
36379,Roosevelt County 087,22742,Valid,H5,8.2,Found,1977.0,34.06667,-103.51667,"(34.06667, -103.51667)",11.0,1987.0
36380,Roosevelt County 088,22743,Valid,H4,7.5,Found,1978.0,33.88333,-103.56667,"(33.88333, -103.56667)",11.0,1987.0
36381,Roosevelt County 089,22744,Valid,H5,1615.0,Found,1980.0,34.13333,-103.53333,"(34.13333, -103.53333)",11.0,1987.0
36382,Roosevelt County 090,22745,Valid,H4,6.4,Found,1993.0,34.28333,-103.51667,"(34.28333, -103.51667)",11.0,1987.0
36383,Roosevelt County 091,22746,Valid,H4,3.15,Found,1994.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36384,Roosevelt County 092,22747,Valid,L5,34.29,Found,1994.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36386,Roosevelt County 093,22748,Valid,L5,2.78,Found,1994.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36387,Roosevelt County 094,22749,Valid,L5,3.55,Found,1994.0,34.08333,-103.5,"(34.08333, -103.5)",11.0,1987.0
36388,Roosevelt County 095,22750,Valid,L/LL5,12.1,Found,1995.0,34.09167,-103.50167,"(34.09167, -103.50167)",11.0,1987.0
36389,Roosevelt County 096,22751,Valid,L5,212.2,Found,1996.0,34.09167,-103.67667,"(34.09167, -103.67667)",11.0,1987.0
36390,Roosevelt County 097,22752,Valid,H4,56.0,Found,1996.0,33.95833,-103.93833,"(33.95833, -103.93833)",11.0,2535.0
36391,Roosevelt County 098,22753,Valid,L6,15.0,Found,1969.0,34.21667,-103.55,"(34.21667, -103.55)",11.0,1987.0
36392,Roosevelt County 099,22754,Valid,H(5?),9.8,Found,1969.0,33.6,-103.3,"(33.6, -103.3)",11.0,1987.0
36393,Roosevelt County 100,22755,Valid,L5,6.8,Found,1970.0,34.3,-103.45,"(34.3, -103.45)",11.0,1987.0
36394,Roosevelt County 101,22756,Valid,H5,12.6,Found,1979.0,34.05,-103.58333,"(34.05, -103.58333)",11.0,1987.0
36395,Roosevelt County 102,22757,Valid,L5,8345.0,Found,1988.0,33.995,-103.25,"(33.995, -103.25)",11.0,1987.0
36396,Roosevelt County 103,22758,Valid,L6,10.0,Found,1998.0,33.73883,-103.65,"(33.73883, -103.65)",11.0,1987.0
36397,Roosevelt County 104,22759,Valid,L5,51.7,Found,1998.0,33.72217,-103.67333,"(33.72217, -103.67333)",11.0,1987.0
36398,Roosevelt County 105,22760,Valid,H5,30.0,Found,1998.0,34.18833,-103.94167,"(34.18833, -103.94167)",11.0,1987.0
36399,Roosevelt County 106,22761,Valid,L6,98.8,Found,2001.0,34.21667,-103.93333,"(34.21667, -103.93333)",11.0,1987.0
36400,Roosevelt County 107,22762,Valid,L6,81.2,Found,2000.0,34.21667,-103.13333,"(34.21667, -103.13333)",11.0,1987.0
36401,Roosevelt County 108,47360,Valid,H5,4.75,Found,2004.0,34.21667,-103.18333,"(34.21667, -103.18333)",11.0,1987.0
36402,Roosevelt County 109,48914,Valid,L6,17.3,Found,2005.0,34.21667,-103.18333,"(34.21667, -103.18333)",11.0,1987.0
36403,Roosevelt County 110,48991,Valid,L4,73.7,Found,1987.0,33.736667,-103.623333,"(33.736667, -103.623333)",11.0,1987.0
36405,Rosamond,57434,Valid,LL3,11.1,Found,2012.0,34.82793,-118.1464,"(34.82793, -118.1464)",8.0,1192.0
36406,Rosamond Dry Lake,22764,Valid,L,850.0,Found,1940.0,34.83333,-118.06667,"(34.83333, -118.06667)",8.0,1192.0
36408,Rosebud,22767,Valid,H5,54900.0,Found,1915.0,30.81667,-97.05,"(30.81667, -97.05)",23.0,2821.0
36409,Round Top (a),22768,Valid,L5,9935.0,Found,1934.0,30.05806,-96.65139,"(30.05806, -96.65139)",23.0,844.0
36410,Round Top (b),22769,Valid,H4,7166.0,Found,1939.0,30.06667,-96.7,"(30.06667, -96.7)",23.0,844.0
36411,Roundsprings,22770,Valid,H5,6000.0,Found,1986.0,39.16667,-98.43333,"(39.16667, -98.43333)",17.0,325.0
36412,Roundup,22771,Valid,"Iron, IIIAB",17590.0,Found,1990.0,46.78333,-108.56667,"(46.78333, -108.56667)",2.0,2100.0
36414,Roy (1933),22774,Valid,L5,47200.0,Found,1933.0,35.95,-104.2,"(35.95, -104.2)",11.0,2726.0
36415,Roy (1934),22775,Valid,L6,5619.0,Found,1934.0,35.95,-104.2,"(35.95, -104.2)",11.0,2726.0
36419,Ruff's Mountain,22779,Valid,"Iron, IIIAB",53070.0,Found,1844.0,34.3,-81.4,"(34.3, -81.4)",33.0,2577.0
36421,Rush County,22785,Valid,H5,4300.0,Found,1948.0,39.5,-85.5,"(39.5, -85.5)",35.0,167.0
36422,Rush Creek,22786,Valid,L6,9300.0,Found,1938.0,38.61667,-102.71667,"(38.61667, -102.71667)",9.0,1399.0
36423,Rushville,22787,Valid,L5,50.0,Found,1866.0,39.61667,-85.45,"(39.61667, -85.45)",35.0,167.0
36424,Russel Gulch,22788,Valid,"Iron, IIIAB",13200.0,Found,1863.0,39.8,-105.5,"(39.8, -105.5)",9.0,89.0
36425,Ryan Field,22789,Valid,H5,8.9,Found,1982.0,32.13333,-111.13333,"(32.13333, -111.13333)",7.0,942.0
36427,Sacramento Mountains,22794,Valid,"Iron, IIIAB",237200.0,Found,1890.0,32.91667,-104.66667,"(32.91667, -104.66667)",11.0,611.0
36428,Sacramento Wash 001,34065,Valid,H4,98.9,Found,2003.0,34.75637,-114.23435,"(34.75637, -114.23435)",7.0,8.0
36429,Sacramento Wash 002,34066,Valid,H4,892.8,Found,2004.0,34.75635,-114.2343,"(34.75635, -114.2343)",7.0,8.0
36430,Sacramento Wash 003,34067,Valid,H4,89.2,Found,2004.0,34.75873,-114.23342,"(34.75873, -114.23342)",7.0,8.0
36431,Sacramento Wash 004,34068,Valid,H5,28.6,Found,2004.0,34.75078,-114.22717,"(34.75078, -114.22717)",7.0,8.0
36432,Sacramento Wash 005,45974,Valid,H-metal,52.3,Found,2004.0,34.74667,-114.21,"(34.74667, -114.21)",7.0,8.0
36434,Saginaw,22797,Valid,Iron,44500.0,Found,1979.0,32.86583,-97.32306,"(32.86583, -97.32306)",23.0,2919.0
36724,Saint Augustine,23080,Valid,"Iron, IID",22000.0,Found,1974.0,40.71667,-90.41667,"(40.71667, -90.41667)",34.0,1717.0
36730,Salina,23108,Valid,Iron,235.0,Found,1908.0,38.98333,-111.85,"(38.98333, -111.85)",13.0,3178.0
36731,Saline,23109,Valid,H5,30800.0,Found,1901.0,39.4,-100.4,"(39.4, -100.4)",17.0,1293.0
36733,Salt Lake City,23112,Valid,H5,875.0,Found,1869.0,40.91667,-111.66667,"(40.91667, -111.66667)",13.0,3174.0
36734,Salt River,23113,Valid,"Iron, IIC",3600.0,Found,1850.0,37.95,-85.78333,"(37.95, -85.78333)",36.0,236.0
36735,Sam's Valley,23116,Valid,"Iron, IIIAB",6920.0,Found,1894.0,42.53333,-122.875,"(42.53333, -122.875)",12.0,2367.0
